Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-03-27,62.03118055555556,107.4375,18.686354166666664,53.23295138888889,42.643368055555555,37.556875,14.384270833333334,0.46836805555555555,44.28604166666667,1.293402777777778,2.3396180555555555,,,1.2648611111111112,1.2382291666666667,,35.88836805555555,0.8547222222222222,139.93277777777777,,,225.46354166666666,732.6141319444445,-0.24809027777777778
2023-03-28,44.74965909090909,83.15454545454546,16.23329861111111,52.063229166666666,40.0546875,37.78993055555556,14.084444444444443,0.5005208333333333,54.367638888888884,1.3240625,2.342986111111111,,,1.2351736111111111,1.239513888888889,,32.28104166666667,0.6818402777777778,133.7860763888889,,,246.1795138888889,732.4289583333333,-0.23916666666666667
2023-03-29,56.51125,100.61818181818181,11.389618055555557,47.62562499999999,33.76159722222222,38.24086805555556,15.2209375,0.5070138888888889,55.33541666666667,1.3271875,2.3870833333333334,,,1.2626041666666665,1.2580208333333334,,29.0475,0.9135416666666667,111.47864583333335,,,212.046875,732.4420833333334,-0.21114583333333334
2023-03-30,72.71458333333334,124.35000000000001,16.20447916666667,52.204479166666665,40.27652777777778,39.01833333333334,13.118645833333334,0.5271527777777777,39.09930555555555,1.3483333333333334,2.376076388888889,,,1.2497222222222222,1.2760069444444444,,44.70545138888889,0.9407986111111111,146.98715277777777,,,173.99479166666666,731.1835416666667,-0.2833333333333333
2023-03-31,27.08701754385965,39.05263157894737,10.192881944444444,36.024236111111115,27.01114583333333,60.127048611111114,11.917708333333332,0.3950347222222222,29.996736111111108,1.3319791666666667,2.356388888888889,,,1.2686111111111111,1.2805902777777778,,78.10906250000001,0.8438194444444443,145.78520833333332,,,195.2576388888889,731.1583680555556,-0.37833333333333335
2023-04-01,45.9,58.6,10.066666666666666,37.34,27.58,68.21333333333332,11.176666666666668,0.31,13.776666666666666,1.0266666666666666,1.82,,,0.9433333333333334,1.0,,93.18333333333334,0.38,161.34,,,21.2,732.5166666666668,-0.4866666666666666
2023-04-02,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-03,46.13576388888888,87.88958333333333,12.893154761904762,45.71958333333333,33.06684523809524,56.09083333333333,19.44608974358974,7.550892857142857,44.97779761904762,1.5429166666666667,2.5950595238095238,,,1.4844047619047618,1.45125,,30.03077380952381,1.4352380952380952,235.22607142857143,,,355.0571428571429,738.2125,-0.14404761904761904
2023-04-04,41.30018115942029,60.81702898550725,9.922986111111111,41.77697916666667,29.761770833333333,55.11440972222223,13.88420138888889,0.3998263888888889,44.39555555555555,1.2985763888888888,2.3745486111111114,,,1.2469791666666667,1.2563888888888888,,47.96652777777778,0.9613541666666667,155.68020833333333,,,264.81041666666664,739.3880555555555,-0.20881944444444445
2023-04-05,54.14829861111111,88.94409722222223,9.29326388888889,43.444722222222225,30.124305555555555,48.535625,15.222152777777778,0.5258333333333333,55.75857638888889,1.3117708333333333,2.368125,,,1.2247222222222223,1.2437152777777778,,37.293124999999996,0.8414930555555555,108.59440972222222,,,249.1,737.5989930555555,-0.17812499999999998
2023-04-06,59.27072916666666,124.57569444444444,10.9925,41.45703703703704,30.46046296296296,39.6712962962963,12.7425,0.42355263157894735,56.11315972222223,1.3246180555555556,2.3717361111111113,,,1.2654166666666666,1.2346875,,31.03809027777778,1.2575347222222222,80.4890625,,,262.50555555555553,738.6590277777777,-0.126875
2023-04-07,46.74056818181818,115.48068181818181,11.096754385964912,38.64771929824561,28.763947368421054,34.15824561403509,14.56621212121212,0.714469696969697,50.76171052631579,1.271780303030303,2.3561742424242422,,,1.2834848484848485,1.2411742424242425,,23.1857196969697,1.2098809523809524,109.76181818181819,,,280.40530303030306,738.5335606060606,-0.11496212121212122
2023-04-08,48.2425,118.92083333333333,12.440763888888888,41.62246527777778,31.68482638888889,22.556840277777777,9.284652777777778,0.8166319444444444,21.960572916666667,1.3251736111111112,2.3573958333333334,,,1.2257638888888889,1.2227430555555556,,19.972152777777776,0.8225000000000001,110.58152777777777,,,243.70347222222222,733.3261111111111,-0.17315972222222223
2023-04-09,58.715937499999995,145.775,47.571180555555564,50.52631944444445,64.53680555555555,14.882121212121211,9.206666666666667,1.1583680555555556,21.9825,1.3193055555555555,2.3614930555555556,,,1.2696527777777777,1.2652430555555556,,23.1540625,0.5283680555555555,194.82371527777778,,,262.2298611111111,733.2929166666667,-0.21725694444444443
2023-04-10,48.278333333333336,97.89583333333333,14.357569444444444,47.253055555555555,36.15586805555555,13.188263888888889,9.867534722222222,0.9497222222222222,33.59617424242424,1.3139930555555555,2.3103472222222226,,,1.2146527777777778,1.2041666666666666,,15.830659722222222,0.8216666666666667,175.18086805555558,,,267.40277777777777,732.2499305555556,-0.16565972222222222
2023-04-11,30.63272727272727,115.08181818181816,20.98902777777778,43.453541666666666,39.513958333333335,15.027708333333335,10.076458333333333,0.856388888888889,48.014097222222226,1.095,2.237361111111111,,,0.9863888888888889,0.9825694444444445,,21.075902777777777,0.5529166666666666,156.90868055555555,,,236.99097222222224,732.3594444444444,-0.2242361111111111
2023-04-12,66.28519230769231,105.01538461538462,13.228703703703705,41.122638888888886,32.08472222222222,13.562175925925926,10.07587962962963,1.036712962962963,49.10625,1.4052314814814815,2.4992592592592593,,,1.3446759259259258,1.3175925925925926,,20.25279411764706,0.8226851851851852,69.77638888888889,,,330.58009259259256,731.5600462962963,-0.026805555555555558
